airline_sentiment,sentiment_confidence,text,clean_text
negative,1.0,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!,Three hour delay from Miami to London. None of the other flights today are delayed. Put me on another flight!
negative,1.0,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.
positive,0.6431,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,I am all about the in flight artisanal cheese and wine pairing.
neutral,1.0,@united even though technically after I land I will be silver?,even though technically after I land I will be silver?
negative,1.0,"@SouthwestAir We should be landing at RIC right now, but haven't even left ATL. Should have picked Delta maybe?","We should be landing at RIC right now, but haven't even left ATL. Should have picked Delta maybe?"
negative,1.0,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess,your agents at IAD have compounded this problem by not making any announcements #jetbluemess
negative,1.0,"@united still awaiting a reply from ur customer services?  18 days, no response? Lousy #unitedairlines","still awaiting a reply from ur customer services? 18 days, no response? Lousy #unitedairlines"
neutral,1.0,@SouthwestAir I am just wondering when are you going to open up fares for November?,I am just wondering when are you going to open up fares for November?
negative,1.0,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess","lack of communication with other offices, the customer, & yall never update ur systems. U guys are 2 established 4 this mess"
negative,1.0,@united most terrible flight experience happening to everyone right now on Flight:UA1750 6 delays 4 hrs total missed all my flights now thnx,most terrible flight experience happening to everyone right now on Flight:UA1750 6 delays 4 hrs total missed all my flights now thnx
neutral,0.3511,@SouthwestAir Do you promise to not unfollow me? 😉,Do you promise to not unfollow me? 😉
positive,1.0,"@JetBlue Thanks for the instant reply, and for still doing first bag free (so important)!","Thanks for the instant reply, and for still doing first bag free (so important)!"
negative,1.0,@JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff @ZKatcher @bretharold,Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff
negative,0.6632,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?","US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?"
negative,1.0,@SouthwestAir  after 38 minutes on the phone I'm given another number to call now still on hold with them. http://t.co/1ZT2kEe8up,after 38 minutes on the phone I'm given another number to call now still on hold with them.
neutral,0.6479,@SouthwestAir inflight entertainment.  Tonight a Willie Nelson impersonator sang for the passengers #peanutsandtoons http://t.co/kCDdOD7uFF,inflight entertainment. Tonight a Willie Nelson impersonator sang for the passengers #peanutsandtoons
negative,1.0,@SouthwestAir is there any estimate on when the holding for you online will end? I'm at an hour and forty minutes now. I need to rebook!!!,is there any estimate on when the holding for you online will end? I'm at an hour and forty minutes now. I need to rebook!!!
neutral,0.3711,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,Tomorrow wouldn’t have been soon enough! Thank you for the info!
negative,1.0,@united You suck. Flight delayed equipment probs again. Miss connection by 2 minutes and you won't let us on even though it's at the gate.,You suck. Flight delayed equipment probs again. Miss connection by 2 minutes and you won't let us on even though it's at the gate.
negative,1.0,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,is blaming for flight 584 luggage debacle! #luggagegate
neutral,0.671,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out
neutral,0.6804,@united sister &amp; BIL stuck in Detroit desperately need to be in Florida flying w/ @USAirways is there anything you can do?,sister & BIL stuck in Detroit desperately need to be in Florida flying w/ is there anything you can do?
positive,1.0,"@SouthwestAir strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers","strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers"
neutral,0.6679,"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change","is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change"
negative,1.0,@SouthwestAir FJBFSC  all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent,FJBFSC all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent
neutral,0.6629,@AmericanAir DM sent. Answer me please,DM sent. Answer me please
negative,1.0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?
negative,1.0,@JetBlue flight 577  fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop,flight 577 fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop
negative,1.0,@USAirways 4914 from PHL to BGM. I cannot believe this has happened 2x in under two weeks!,4914 from PHL to BGM. I cannot believe this has happened 2x in under two weeks!
neutral,0.6705,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,club Virgin is bumping in New York
negative,1.0,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!
negative,0.7084,@united thanks ^mr i got rebooked already but I lost my first class seat. Such is life.,thanks ^mr i got rebooked already but I lost my first class seat. Such is life.
positive,1.0,@VirginAmerica @ladygaga @carrieunderwood  love all three but you really can't beat the classics!,love all three but you really can't beat the classics!
negative,1.0,"@AmericanAir ; @USAirways US 728/Feb 21. Unprofessional, unprepared, unsympathetic, lacked communication, and lacked solutions.","; US 728/Feb 21. Unprofessional, unprepared, unsympathetic, lacked communication, and lacked solutions."
negative,1.0,@JetBlue I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE. #Byebyejetblue,I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE. #Byebyejetblue
negative,1.0,@USAirways called 3x &amp; it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?,called 3x & it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?
negative,1.0,"@AmericanAir  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?","Dear American, when did 2 hour hold times become the industry standard? Have you heard of additional staffing during weather?"
neutral,1.0,@SouthwestAir can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons http://t.co/oXm6cWGaB7,can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons
neutral,0.6832,"“@united: @LRuns4Cupcakes Please DM details, we'd like to help if you need assistance. ^KP” @ClarkHoward #Another #Airlines #Issues","“: Please DM details, we'd like to help if you need assistance. ^KP” #Another #Airlines #Issues"
negative,1.0,"@united ""where we trick you into making us look popular on Twitter by being the worst airline"" #wellplayed #jokesonus","""where we trick you into making us look popular on Twitter by being the worst airline"" #wellplayed #jokesonus"
neutral,1.0,"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks","flight 1388 tomorrow 5:15 am, status please, thanks"
